#,Team,EPA/play,Success Rate,Dropback EPA,Rush EPA,Dropback SR,Rush SR
1,NE,0.15452775837885968,0.4820754716981132,0.30819549170930116,-0.0890918188523281,0.5461538461538461,0.3804878048780488
2,LA,0.14910547887457892,0.5221719457013575,0.23532507426294308,0.021229225040151355,0.5363636363636364,0.501123595505618
3,BUF,0.14516434988243312,0.487693710118505,0.22961355590701862,0.03860164042460559,0.5049019607843137,0.465979381443299
4,GB,0.1223100968388221,0.4805447470817121,0.27346255767027233,-0.07571661027294299,0.516295025728988,0.4337078651685393
5,DAL,0.10860174201370687,0.47164948453608246,0.17663456356325677,-0.007528702212734125,0.4904632152588556,0.43953488372093025
6,SF,0.09095765987743379,0.4849315068493151,0.17507822798281852,-0.032849587085796196,0.5306748466257669,0.417607223476298
7,IND,0.08338471603816838,0.4667300380228137,0.10439328385697538,0.05164623529997074,0.4786729857819905,0.4486873508353222
8,CHI,0.07576623293505308,0.4567901234567901,0.12236177698443847,0.006739573588370626,0.4534711964549483,0.4617067833698031
9,DET,0.07119031816248102,0.44986200551977923,0.1667246341382327,-0.0709087788266233,0.4846153846153846,0.39816933638443935
10,NYG,0.042532654973457776,0.4291996481970097,0.09919916883995385,-0.03965821535445568,0.4457652303120357,0.4051724137931034
11,KC,0.042063837417081154,0.44515539305301643,0.09253812260305744,-0.059579971042832525,0.4637482900136799,0.40771349862258954
12,JAX,0.03876564917190912,0.4451382694023194,0.11041651803701831,-0.07296390204925436,0.4787701317715959,0.3926940639269406
13,BAL,0.03696618536092378,0.44601412714429867,0.03589032362842555,0.03820307628982629,0.469811320754717,0.41865509761388287
14,SEA,0.0364576161383803,0.465832531280077,0.13708279551224598,-0.07584910137053692,0.5273722627737226,0.3971486761710794
15,DEN,0.03548949977822919,0.43637992831541217,0.09661888588934921,-0.06936747639777961,0.44397163120567373,0.4233576642335766
16,WAS,0.03476166199901805,0.4649805447470817,0.08478969357814053,-0.03883726907411408,0.49019607843137253,0.42788461538461536
17,PHI,0.03425848494592632,0.43272023233301066,0.09181539125019815,-0.046777345841440075,0.4503311258278146,0.40792540792540793
18,PIT,0.02765692339081788,0.4418145956607495,0.045769806555899434,-0.0014447526456242037,0.4432,0.43958868894601544
19,CIN,0.012008216958735657,0.4642857142857143,0.012169031021607329,0.011694412219834712,0.4695290858725762,0.4540540540540541
20,TB,0.005688207621997418,0.4327956989247312,0.06438624819586611,-0.0872503566199614,0.45321637426900585,0.40046296296296297
21,ATL,-0.0078337014049456,0.44465116279069766,0.04120430828547345,-0.07314679891018919,0.46742671009771986,0.41431670281995664
22,HOU,-0.00835527612132788,0.4173989455184534,0.08276169113669721,-0.14920946935465076,0.4573082489146165,0.35570469798657717
23,ARI,-0.013748853841176148,0.4299645390070922,0.041726402232304956,-0.14232091791736176,0.45685279187817257,0.36764705882352944
24,LAC,-0.016009019165588154,0.43555555555555553,0.020991147472615712,-0.08004086094480989,0.46143057503506313,0.3907766990291262
25,MIA,-0.021246311085364143,0.42105263157894735,-0.01591043030439695,-0.02839948459608102,0.43423423423423424,0.4033816425120773
26,CAR,-0.02470673445763961,0.437137330754352,0.007276223214056744,-0.07202924017331504,0.4521880064829822,0.4148681055155875
27,NO,-0.07623293658566739,0.42418772563176893,-0.03167417935175649,-0.15541127964041132,0.45698166431593795,0.3659147869674185
28,MIN,-0.09437526145718253,0.4332313965341488,-0.11490802711322907,-0.06162061148206068,0.4311774461028192,0.4365079365079365
29,NYJ,-0.12930714078537286,0.4050387596899225,-0.13721819704586752,-0.11685857095900844,0.3993660855784469,0.4139650872817955
30,TEN,-0.14842680811935152,0.37858508604206503,-0.16504766607093693,-0.11675483991160832,0.380466472303207,0.375
31,CLE,-0.17609491222576204,0.35195530726256985,-0.21166623070598473,-0.11494826602811337,0.3593519882179676,0.3392405063291139
32,LV,-0.19204172738034375,0.3859470468431772,-0.12995919969278621,-0.3041450345190189,0.4272151898734177,0.31142857142857144
